account_id,seats,is_trial,total_subscriptions,active_subscriptions,avg_subscription_duration_days,avg_sub_seats,max_sub_seats,avg_mrr_amount,max_mrr_amount,avg_arr_amount,total_arr_amount,trial_subscription_count,auto_renew_count,upgrade_count,downgrade_count,recent_upgrade_90d,recent_downgrade_90d,ended_subscriptions_count,max_subscription_duration_days,active_subscription_ratio,auto_renew_ratio,latest_auto_renew_flag,latest_is_trial,days_since_last_subscription_change,total_usage_count,total_usage_duration_secs,total_error_count,unique_feature_count,beta_feature_usage_count,days_since_last_usage,total_tickets,avg_resolution_time_hours,avg_first_response_time_minutes,avg_satisfaction_score,escalation_count,escalation_ratio,account_age_days,avg_resolution_time_hours_missing_flag,avg_first_response_time_minutes_missing_flag,avg_satisfaction_score_missing_flag,is_inactive_user,has_no_ticket_history,usage_per_subscription,ticket_per_subscription,error_per_subscription,error_rate,health_score,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,latest_billing_frequency_annual,latest_billing_frequency_monthly,churn_flag
A-592832,-0.12176755388416312,-0.49060655222070343,2.7539552761294708,2.2664075167991853,-1.0779043102693244,-0.13491471820657694,0.024431693530937364,-0.34395155928071947,0.13299303889726985,-0.343951559280719,0.5726220807718477,1.2442433284768937,2.3723009683628526,-0.05369827154015754,0.8446142800956229,0.8551308904377091,1.619552660357832,2.0793537372161923,-1.0691361756736313,-0.6221421821989902,-0.08061623814281868,-2.163750951893073,-0.41015155621479793,-0.7841146589556268,3.1786114572829276,3.317475005415541,2.2157008440426784,1.8368968806724029,2.897516203762763,-0.8535500872305601,-0.528811930808627,-0.3045331118296776,-0.28491303374998583,1.8783385898102622,-0.4556210808256099,-0.41211955299021663,-1.1383631930358413,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,0.6267453115704333,-0.91192122821059,0.06885331076512645,-0.266834042533527,2.2468495062170897,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,1
A-d40bf7,1.8284159262918878,-0.49060655222070343,0.0,0.3159707553541032,-1.3268586752720883,1.6615736527501408,-0.01269853979875461,1.2887843515288608,0.8167343394496293,1.2887843515288617,1.1905338033017827,1.2442433284768937,-0.6821637977695756,-0.05369827154015754,-0.6529287697193112,0.8551308904377091,-0.404888165089458,-0.996613329671666,-1.2974222186386997,0.978348413555521,-1.4508819412114764,0.4621603974917245,-0.41015155621479793,-0.7341551394299417,0.35100347553473027,-0.03664922177552328,-0.5140134788651235,0.24482523910348675,-0.03222717719048576,1.3204607148848946,-1.057623861617254,-1.3429634075613768,1.334225923115015,1.8783385898102622,-0.4556210808256099,-0.41211955299021663,-1.345572928412164,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,0.7219060491324698,-0.7844790031284968,-0.7126679279667812,-1.0888376674700768,1.0147628771997788,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0
A-6c093d,-0.6449875119801768,2.038293201494263,0.6119900613621045,-0.009102038220077203,0.8510198372684935,-0.586297492620618,0.09869216019032132,-0.569596153967317,0.8971744924557892,-0.5695961539673167,-0.37247725579534113,0.3825789735759978,0.6753760982892815,0.8721339963935923,-0.6529287697193112,-0.5653523162694489,-0.404888165089458,2.0793537372161923,1.6028481908493282,-1.555761696389121,0.23657489682677815,0.4621603974917245,2.438123139721299,-0.30949922346161884,0.9729620540048021,1.2411967397003751,0.14773544790040416,0.42172208816669965,1.7988624359052947,-0.8535500872305601,-0.528811930808627,0.3498202252067361,-0.730326724486083,1.8783385898102622,1.9423846077302318,2.4957867076087186,1.3575722558153203,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,0.6771119181629529,-0.6331413608435114,-0.3751928476052758,-0.7351679969377907,1.0161825764501404,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,0
A-462d45,-0.4547257090361718,2.038293201494263,0.6119900613621045,0.3159707553541032,0.3838581879519137,0.41593804990137634,1.1012084600920047,-0.19483859712952079,0.5351938039280695,-0.1948385971295204,0.043669736054624424,0.3825789735759978,0.6753760982892815,-0.05369827154015754,2.342157329910557,-0.5653523162694489,-0.404888165089458,1.054031381586906,0.1034239541014927,-0.7110583264075733,0.23657489682677815,0.4621603974917245,-0.41015155621479793,-0.25953970393593384,0.8117135336607094,0.14191665174825183,-0.18313901548235967,1.1293094844195513,1.0664265906669825,-0.07313595313783279,0.0,-0.8095231871512573,0.23272990413250508,0.06070883384910251,-0.4556210808256099,-0.41211955299021663,0.05780209754565879,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,0.3920583574478454,-0.38091195703520214,-0.75016515911806,-1.0038762883208703,1.0102152704958718,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,0
A-956988,-0.9303802163961843,-0.49060655222070343,0.9179850920431569,0.9661163425024639,-1.369459042867473,-0.012490110583300316,0.46999449348724104,-0.0013134259147274943,0.6558540334373094,-0.0013134259147268307,0.38949425292577106,0.3825789735759978,0.6753760982892815,-0.9795305394739074,0.8446142800956229,-0.5653523162694489,1.619552660357832,0.028709025957620034,-1.4115652401212337,0.19862222588024708,-0.2270121465903246,0.4621603974917245,-0.41015155621479793,-0.7591348991927843,0.9038555452859053,0.40230855115556163,1.7193891489685325,0.7755157862931255,1.0664265906669825,-0.5190868869051055,-1.057623861617254,1.217549650407197,1.0633662463160372,-1.7569209221120572,-0.4556210808256099,-0.41211955299021663,-1.4491777961003256,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,0.03965697744290483,-0.9241752883146374,1.0525863385395555,1.1299745339192993,0.40602245683293253,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0
A-ac14bb,0.02092879832384061,-0.49060655222070343,-0.6119900613621045,-0.9843204189426183,1.2983796519687132,0.07231443532240685,0.4328642601575491,0.7531051700761814,1.2993752574865889,0.7531051700761819,0.29335793116460374,-0.4790853813248982,-0.34277882375486135,0.8721339963935923,-0.6529287697193112,-0.5653523162694489,-0.404888165089458,1.054031381586906,0.8246003171047769,-1.555761696389121,0.5379064750478947,0.4621603974917245,-0.41015155621479793,3.73722185811887,0.17247832801091337,0.35648140537442,1.1403588380486958,0.5986189372299126,0.7002086680478264,-0.18462368657965098,-1.057623861617254,-1.0015616664989004,-2.0966633163387045,0.06070883384910251,-0.4556210808256099,-0.41211955299021663,0.6653033671716962,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,1.964943183536562,-0.6331413608435114,2.7183287223751926,1.420686347469308,0.34397006538586694,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,0
A-463db0,-0.26446390609216686,-0.49060655222070343,-0.9179850920431569,-0.659247625368438,-1.4320220045349505,-0.2938083444968523,-0.6439125064035182,-0.23081770530834525,0.13299303889726985,-0.23081770530834475,-0.5447239105582754,-1.3407497362257943,-1.02154877178429,-0.9795305394739074,-0.6529287697193112,-0.5653523162694489,-0.404888165089458,-0.996613329671666,-1.4530717933876098,0.978348413555521,-0.6243724695192701,0.4621603974917245,-0.41015155621479793,-0.7841146589556268,-0.7719772911473438,-0.8733279552452693,-1.2584810214763422,-0.4627621571493649,-0.7646630224287979,-0.6863184870678328,1.057623861617254,1.189099505318657,0.2267108002036382,0.5151162728393924,1.9423846077302318,1.0418335773092502,-1.472724356938544,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,0.2611664163031535,1.2045300097598843,-1.0983537340942164,-1.3227385795942517,-0.43917878051554504,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,0
A-ce66f8,0.4014524042118506,-0.49060655222070343,-1.223980122724209,-0.9843204189426183,0.80979969174056,0.019816383095064224,-0.8295636730519781,-0.18003593424469,-0.06810734361812999,-0.1800359342446895,-0.6262169515213841,-1.3407497362257943,-0.6821637977695756,-0.9795305394739074,-0.6529287697193112,-0.5653523162694489,-0.404888165089458,-0.996613329671666,1.0010031684868752,0.978348413555521,1.4419012097112451,0.4621603974917245,-0.41015155621479793,3.137707623810649,-0.040600073872351976,-0.3533441315440362,-0.7621693264021964,0.24482523910348675,0.33399074542867035,-0.9092939539514692,1.057623861617254,0.4636208055608945,-0.33908496910978136,-0.8481060441314774,-0.4556210808256099,-0.41211955299021663,0.7406523618539954,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,3.91450592914167,1.6369232734312718,0.3747517754202921,-1.1318272682060404,-0.019149241271879225,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,0
A-c4ea60,-0.12176755388416312,-0.49060655222070343,-0.30599503068105227,-0.009102038220077203,0.7149664157547261,-0.24108302797415324,-0.049828773128446587,-0.39832308974353425,-0.8322887971766494,-0.3983230897435338,-0.4648514698415922,-0.4790853813248982,-0.34277882375486135,-0.9795305394739074,0.8446142800956229,-0.5653523162694489,-0.404888165089458,-0.996613329671666,1.7014262548569714,0.978348413555521,-0.16520054080137778,0.4621603974917245,-0.41015155621479793,-0.43439802227583146,-0.4264447475528595,-0.28315583885762435,-0.8448879422478874,0.06792839004027382,1.4326445132861385,0.20558338046671268,0.528811930808627,-0.020031660944280338,-1.0673965445025888,-0.6663430685353612,-0.4556210808256099,-0.41211955299021663,1.5271074938504934,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,-0.3477235025032665,0.2916997864536226,-0.9376513148744519,-0.8998445093868193,-0.11022762302188936,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,1
A-832ec2,-0.7876838641881806,2.038293201494263,-0.6119900613621045,-0.3341748317942576,0.6412820379645965,-0.7724269505175598,-1.0523450730301298,-0.6891380811728087,-0.6714084911643295,-0.6891380811728084,-0.774328238328625,0.3825789735759978,-1.7003187198137184,1.7979662643273422,-0.6529287697193112,0.8551308904377091,-0.404888165089458,-0.996613329671666,0.32133335874996705,0.978348413555521,-3.078072463605507,-2.163750951893073,-0.41015155621479793,0.06519717298101897,0.05730081347941859,0.10667965270622687,-0.2658576313280506,0.5986189372299126,0.33399074542867035,-0.46334302018419643,-0.528811930808627,-0.8735360136004716,0.7262964262995321,0.06070883384910251,1.9423846077302318,2.4957867076087186,0.32623289110134973,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,1.6595286541989471,-0.25479725513104745,0.32788023648119424,-0.47463321139742803,0.2179256547955992,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,0
A-684255,-0.5498566105081744,-0.49060655222070343,1.223980122724209,0.6410435489282835,-0.30487617640137343,-0.8624236114787185,-1.015214839700438,-0.8870194531525991,-0.9931691031889692,-0.8870194531525988,-0.6270272516445968,0.3825789735759978,0.3359911242745672,1.7979662643273422,0.8446142800956229,-0.5653523162694489,1.619552660357832,2.0793537372161923,-0.21306351455462483,-1.1937459663970293,-1.1409408893268986,0.4621603974917245,2.438123139721299,-0.6592158601414142,0.8750611666530316,0.7569070436773879,1.3057960697400777,1.1293094844195513,3.629952049001075,0.37281498062943996,0.0,-1.8764036279714964,0.33204511895879696,1.2724620044898762,1.9423846077302318,1.7688101424589846,-0.3660359975422743,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,-0.44565006587818373,-0.5250430449256646,0.34796803888366473,0.6848092411788431,0.9159033580023396,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,0
A-c42f1f,-0.5974220612441755,-0.49060655222070343,-0.6119900613621045,-0.659247625368438,-0.9420564931966147,-0.9657152337182302,-1.1637357730192057,-1.0115650973895831,-1.0736092561951291,-1.0115650973895827,-1.0130195031950031,-1.3407497362257943,-0.6821637977695756,-0.05369827154015754,0.8446142800956229,0.8551308904377091,1.619552660357832,0.028709025957620034,-0.7578370261758107,-0.28870664141679997,-0.36608825961545577,0.4621603974917245,-0.41015155621479793,-0.7341551394299417,-0.9447435629445861,-1.0233423360317497,-0.6794507105565054,-0.6396590062125779,-0.03222717719048576,2.546825782744895,2.6440596540431347,-0.41833369218383637,-0.24077293827163415,0.06070883384910251,1.9423846077302318,0.557182533876095,-0.8605137751448629,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,-0.9975777510383025,2.0152673791437357,-0.3751928476052758,0.18013370428384695,-0.9493706983005915,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0
A-4e44e8,-0.8352493149241818,-0.49060655222070343,1.223980122724209,0.9661163425024639,-0.804367351622215,-0.2938083444968523,0.6927758934653929,0.2120559280236326,1.5809157930081486,0.212055928023633,0.7968437005808555,1.2442433284768937,1.0147610723039957,0.8721339963935923,-0.6529287697193112,-0.5653523162694489,-0.404888165089458,1.054031381586906,-0.892733324291533,-0.46971450641284634,-0.10780404971164144,0.4621603974917245,-0.41015155621479793,-0.4843575418015165,1.0708629413565727,1.071906768086582,0.726765758820241,0.7755157862931255,1.0664265906669825,1.1532291147221672,-0.528811930808627,-0.41833369218383637,-0.429371528042774,-1.1510443367916703,-0.4556210808256099,-0.41211955299021663,-0.968827955000668,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,-0.14896166595021557,-0.7412396767613582,-0.2144904283855113,-0.1647176912419666,0.7224742877212827,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,1
A-30b4ca,3.1126830961639214,-0.49060655222070343,-0.6119900613621045,-0.3341748317942576,0.13694143385811575,3.2078799183555033,0.9898177601029287,4.520904094789757,1.9026764050327885,4.520904094789758,3.0826424695837327,-0.4790853813248982,-0.34277882375486135,-0.9795305394739074,-0.6529287697193112,-0.5653523162694489,-0.404888165089458,-0.996613329671666,-0.42059628088650514,0.978348413555521,0.5379064750478947,0.4621603974917245,-0.41015155621479793,1.4390839599373577,-0.570416640717228,-0.47002621593941185,-0.5140134788651235,0.06792839004027382,1.7988624359052947,-0.40759915346328734,-0.528811930808627,1.8292277698108006,0.7142582184417984,0.06070883384910251,-0.4556210808256099,-0.41211955299021663,-0.5355712355774476,-0.12751534261266764,-0.12751534261266764,-0.27011363051604403,0.0,0.0,-0.00498053069105401,-0.25479725513104745,-0.09396361397068781,-0.11012914524236642,-0.07760949313170871,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,1
A-9f2731,-0.9303802163961843,-0.49060655222070343,-0.9179850920431569,-0.659247625368438,-0.9803323426154101,-0.34289743229384795,-0.7553032063925941,-1.0933334286118015,-1.2294367887774138,-1.0933334286118013,-1.1034258455134518,1.2442433284768937,-0.34277882375486135,-0.9795305394739074,0.8446142800956229,-0.5653523162694489,1.619552660357832,-0.996613329671666,-1.1521492822063835,0.978348413555521,1.4419012097112451,0.4621603974917245,2.438123139721299,0.19009597179523158,-1.0196089473900576,-1.0284850331892343,-0.6794507105565054,-0.8165558552757908,-1.130880945047954,-0.2403675533005601,-2.115247723234508,-0.020031660944280338,-0.009539029004358816,0.06070883384910251,-0.4556210808256099,-0.41211955299021663,-1.1807470025446345,7.8421935706790595,7.8421935706790595,3.7021456417787206,0.0,0.0,-0.4892807129264149,-1.389829572268439,0.02656320044413571,0.32971300965441325,-0.5878679391204449,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,0
